unique_id,full_name,electoral_district,category_declaration,income_category,income_description,income_value,income_value_clean,taxes_value,,property_category,property_description,property_location,property_date,property_legal,deposits_description,deposits_value,deposits_value_clean,other_financial_category,other_financial_description,other_financial_euros,other_financial_clean,vehicles_date,vehicles_description,other_nocat_description,other_nocat_value,debt_institution,debt_date,debt_amount,debt_amount_remain,debt_other,comments
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Plaza garaje,Cádiz,22/12/2014,Pleno dominio por compra,,,,,,,,,,,,,,,,,
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,1/2 Piso,Cádiz,16/9/2005,Pleno dominio por compra,,,,,,,,,,,,,,,,,
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,1/2 Piso,Cádiz,9/10/2018,Pleno dominio por herencia,,,,,,,,,,,,,,,,,
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Dos trasteros,Cádiz,3/9/2010,Pleno dominio por compra,,,,,,,,,,,,,,,,,
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,depositos,,,,,,,,,,,,Cuentas corrientes,"225,121.43 €",225121.43,,,,,,,,,,,,,,
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ","Acciones Banco Santander, valor actual ",207.2,207.20,,,,,,,,,,
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ","Acciones Inditex, valor actual ",887.04,887.04,,,,,,,,,,
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,vehículos,,,,,,,,,,,,,,,,,,,11/4/2019,Turismo Peugeot 308,,,,,,,,
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,vehículos,,,,,,,,,,,,,,,,,,,1/10/2019,Turismo Mercedes 220 Bluetec,,,,,,,,
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,deudas,,,,,,,,,,,,,,,,,,,,,,,1/2 Préstamo hipotecario,38611,"184,200.00",114640.56,,
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,deudas,,,,,,,,,,,,,,,,,,,,,,,1/2 Préstamo hipotecario,38611,"14,800.00",876.94,,
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,deudas,,,,,,,,,,,,,,,,,,,,,,,Préstamo personal,43435,"7,000.00",5844.02,,
Carlosjosézambranogarcía-Raez,CARLOS JOSE ZAMBRANO GARCIA-RAEZ,,deudas,,,,,,,,,,,,,,,,,,,,,,,Préstamo personal,43565,"6,237.00",5109.61,,
Agustínrosetyfernándezdecastro,Agustín Rosety Fernández de Castro,CÁDIZ,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Pensión,34126,34126,,,,,,,,,,,,,,,,,,,,,,,,
Agustínrosetyfernándezdecastro,Agustín Rosety Fernández de Castro,,rentas,"Dividendos y participación en beneficios de sociedades, comunidades o entidades de cualquier clase ",Atribución de rendimientos de capital mobiliario e inmobiliario,8.16,8.16,,,,,,,,,,,,,,,,,,,,,,,,
Agustínrosetyfernándezdecastro,Agustín Rosety Fernández de Castro,,rentas,"Intereses o rendimientos de cuentas, depósitos y activos financieros",Intereses de cuentas y depósitos,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
Agustínrosetyfernándezdecastro,Agustín Rosety Fernández de Castro,,cantidad pagada por irpf,,,,,5682.37,,,,,,,,,,,,,,,,,,,,,,,
Agustínrosetyfernándezdecastro,Agustín Rosety Fernández de Castro,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA UNIFAMILIAR,CÁDIZ,2000,PLENO DOMINIO,,,,,,,,,,,,,,,,,
Agustínrosetyfernándezdecastro,Agustín Rosety Fernández de Castro,,depositos,,,,,,,,,,,,Cuentas bancarias personales,4915053,49150.53,,,,,,,,,,,,,,
Agustínrosetyfernándezdecastro,Agustín Rosety Fernández de Castro,,vehículos,,,,,,,,,,,,,,,,,,,20/4/2023,Vehículo Audi A6 1.9 TDI,,,,,,,,
Agustínrosetyfernándezdecastro,Agustín Rosety Fernández de Castro,,vehículos,,,,,,,,,,,,,,,,,,,2016,Vehículo Audi A3 Sportsback 2.0 TDI S-tronic,,,,,,,,
Agustínrosetyfernándezdecastro,Agustín Rosety Fernández de Castro,,deudas,,,,,,,,,,,,,,,,,,,,,,,Wolkswagen Finance SA E.F.C.,,"14,665.85",5292.35,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,HUELVA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",NOMINA INSTITUTO SOCIAL DE LA MARINA,25471.75,25471.75,,,,,,,,,,,,,,,,,,,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",NOMINA SAE.CA,35272.11,35272.11,,,,,,,,,,,,,,,,,,,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,rentas,"Intereses o rendimientos de cuentas, depósitos y activos financieros",CAJA RURAL,0.94,0.94,,,,,,,,,,,,,,,,,,,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,rentas,OTRAS rentas o percepciones de cualquier clase,VENTA DE VIVIENDA,15730.51,15730.51,,,,,,,,,,,,,,,,,,,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,rentas,OTRAS rentas o percepciones de cualquier clase,ARRENDAMIENTO DE VIVIENDA,7500,7500,,,,,,,,,,,,,,,,,,,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,rentas,OTRAS rentas o percepciones de cualquier clase,PENSiÓN DE VIUDEDAD,10026.94,10026.94,,,,,,,,,,,,,,,,,,,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,cantidad pagada por irpf,,,,,24110.51,,,,,,,,,,,,,,,,,,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA PISO,HUELVA,13/3/2019,PLENO DOMINIO POR COMPRAVENTA 100%,,,,,,,,,,,,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA UNIFAMILIAR,HUELVA,22/9/2016,PLENO DOMINIO POR COMPRAVENTA 50%,,,,,,,,,,,,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,depositos,,,,,,,,,,,,CUENTA BANCARIA,"6,568.00 €",6568.00,,,,,,,,,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ",MICROCREDITO AL PSOE,1000,1000.00,,,,,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,vehículos,,,,,,,,,,,,,,,,,,,1/10/2009,VEHICULO CHEVROLET MATIZ,,,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,otros,,,,,,,,,,,,,,,,,,,,,PLAN DE PENSIONES,1842912,,,,,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,deudas,,,,,,,,,,,,,,,,,,,,,,,HIPOTECA - SANTANDER CONSUMER.,38440,"155,601.78",25038.06,,
Maríaluisafanecalópez,MARíA LUISA FANECA LÓPEZ,,deudas,,,,,,,,,,,,,,,,,,,,,,,HIPOTECA 50% - CAIXABANK.,42635,"90,000.00",81584.53,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,LAS PALMAS,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Honorarios profesionales de Abogado,€36.000.,36000,,,,,,,,,,,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Remuneración como Administrador de sociedades,€84.000.,84000,,,,,,,,,,,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,rentas,"Intereses o rendimientos de cuentas, depósitos y activos financieros",Intereses de cuentas y depósitos,3.72,3.72,,,,,,,,,,,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,rentas,OTRAS rentas o percepciones de cualquier clase,Remuneración por asistencia a Juntas Generales,500,500,,,,,,,,,,,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,cantidad pagada por irpf,,,,,30884.31,,,,,,,,,,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Vivienda y plaza de aparcamiento,Las Palmas,21/2/2003,Pleno dominio. Compraventa.,,,,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,2 plazas de aparcamiento,Las Palmas,14/5/2003,Pleno dominio. Compraventa.,,,,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Trastero,Las Palmas,28/6/2002,Pleno dominio. Compraventa.,,,,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,bienes patrimoniales,,,,,,,"Bienes inmuebles propiedad de una sociedad, comunidad o entidad que no cotiza en Bolsa y de la que el declarante tiene acciones o participaciones. ",10 locales comerciales,Las Palmas,14/2/2001,Pleno dominio. Compraventa.,,,,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,bienes patrimoniales,,,,,,,"Bienes inmuebles propiedad de una sociedad, comunidad o entidad que no cotiza en Bolsa y de la que el declarante tiene acciones o participaciones. ",1 local comercial,Las Palmas,2/7/2001,Pleno dominio. Compraventa.,,,,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,bienes patrimoniales,,,,,,,"Bienes inmuebles propiedad de una sociedad, comunidad o entidad que no cotiza en Bolsa y de la que el declarante tiene acciones o participaciones. ",2 locales comerciales y 1 plaza de aparcamiento,Las Palmas,31/3/2006,Pleno dominio. Compraventa.,,,,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,bienes patrimoniales,,,,,,,"Bienes inmuebles propiedad de una sociedad, comunidad o entidad que no cotiza en Bolsa y de la que el declarante tiene acciones o participaciones. ",1 plaza de aparcamiento,Las Palmas,29/12/2006,Pleno dominio. Compraventa.,,,,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,depositos,,,,,,,,,,,,Cuentas corrientes Depósito,"€486,44.€830,82.",1317.26,,,,,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ",Participaciones de Inventia Factory SL (valor teórico-contable),"€3.500.038,25.",3500038.25,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ",Participaciones de Frosua Blue Star SL (valor teórico-contable),"€6.924,78.",6924.78,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,otros bienes o derechos,,,,,,,,,,,,,,,"Sociedades participadas en mas de un 5% por otras sociedades o entidades q ue sean propiedad, en todo o en parte,d el p arlamentario declarante. ",CPEI Garabato SL Desarrollos Tecnológicos Inventia SL,N/D,N/D,,,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,vehículos,,,,,,,,,,,,,,,,,,,7/12/2006,BMW330xi,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,vehículos,,,,,,,,,,,,,,,,,,,23/10/2014,Mercedes-Benz V250,,,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,otros,,,,,,,,,,,,,,,,,,,,,Producto Individual de Ahorro Sistemático (Mutualidad de la Abogacía),,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,otros,,,,,,,,,,,,,,,,,,,,,Sistema profesional (Mutualidad de la Abogacía) .,4116014,,,,,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,deudas,,,,,,,,,,,,,,,,,,,,,,,Hipotecario de ING Direct,39426,"519,857.65",383723.64,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,deudas,,,,,,,,,,,,,,,,,,,,,,,Personal de Bankinter,,"30,000.00",30000.00,,
Andrésalbertorodríguezalmeida,Andrés Alberto Rodríguez Almeida,,deudas,,,,,,,,,,,,,,,,,,,,,,,,,,," Aval sobre préstamo €400.000.- y con saldo hipotecario de Bankinter a sociedad participada: concedido el 11/03/2009 por importe de pendiente a 31/12/2018 de €154.051 ,24.- Aval sobre préstamo h ipotecario de Banco de Depósitos a sociedad participada: concedido el 29/04/2009 por pendiente a 31/12/2018 de€13.826,92.-€200.000.y con saldo - Aval sobre préstamo personal de Bankinter a sociedad participada: concedido el 05/06/2017, por un importe de €35.000.y con saldo pendiente a  31/12/2018 de €22.299,46",
Carmencalvopoyato,CARME CALVO POYATO,MADRID,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Vicepresidenta del Gobierno. Total cantidades percibidas en 2018,36045.31,36045.31,,,,,,,,,,,,,,,,,,,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Profesora de Derecho Constitucional Universidad de Córdoba en situación de servicios especiales. Total cantidades percibidas en 2018.,29906.96,29906.96,,,,,,,,,,,,,,,,,,,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Fundación General de la Universidad de Valencia. Total Cantidades Percibidas en 2018,340,340,,,,,,,,,,,,,,,,,,,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,cantidad pagada por irpf,,,,,14599.49,,,,,,,,,,,,,,,,,,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO,CÓRDOBA,2012,Pleno Dominio Compraventa,,,,,,,,,,,,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,GARAJE,CÓRDOBA,2012,Pleno Dominio Compraventa,,,,,,,,,,,,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA,CABRA (CORDOBA),1995,Pleno Dominio Compraventa,,,,,,,,,,,,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO,MADRID,2014,Pleno Dominio Compraventa,,,,,,,,,,,,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,depositos,,,,,,,,,,,,Banco Santander Cta/Cte (Fecha valor 01/10/2019),"68,183.00 €",68183.00,,,,,,,,,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,vehículos,,,,,,,,,,,,,,,,,,,20/6/2023,NISSAN MICRA,,,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,otros,,,,,,,,,,,,,,,,,,,,,Banco Santander Plan de Pensiones (Fecha valor 31/12/2018),81474,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,otros,,,,,,,,,,,,,,,,,,,,,Nationale Nederlanden Plan de Pensiones (Fecha de Valor 31/12/2018),18342,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,otros,,,,,,,,,,,,,,,,,,,,,Seguro de Vida,28250,,,,,,
Carmencalvopoyato,CARME CALVO POYATO,,deudas,,,,,,,,,,,,,,,,,,,,,,,Préstamo Hipotecario Banco Santander,40221,"180,000.00",125030.00,,
Felipejesússiciliaalférez,FELIPE JESÚS SICILlA ALFEREZ,JAEN,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",TRIENIOS DIRECCiÓN GENERAL DE LA POLlCrA,1554,1554,,,,,,,,,,,,,,,,,,,,,,,,
Felipejesússiciliaalférez,FELIPE JESÚS SICILlA ALFEREZ,,cantidad pagada por irpf,,,,,20043.80,,,,,,,,,,,,,,,,,,,,,,,
Felipejesússiciliaalférez,FELIPE JESÚS SICILlA ALFEREZ,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO,JAÉN,22/6/2012,PLENO DOMINIO! COMPRAVENTA,,,,,,,,,,,,,,,,,
Felipejesússiciliaalférez,FELIPE JESÚS SICILlA ALFEREZ,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO,JAÉN,3/7/2017,50% PROPIEDAD COMPRAVENTA,,,,,,,,,,,,,,,,,
Felipejesússiciliaalférez,FELIPE JESÚS SICILlA ALFEREZ,,depositos,,,,,,,,,,,,CUENTA CORRIENTE,"16,100.00 €",16100.00,,,,,,,,,,,,,,
Felipejesússiciliaalférez,FELIPE JESÚS SICILlA ALFEREZ,,vehículos,,,,,,,,,,,,,,,,,,,30/6/2006,RENAUL T LAGUNA,,,,,,,,
Felipejesússiciliaalférez,FELIPE JESÚS SICILlA ALFEREZ,,vehículos,,,,,,,,,,,,,,,,,,,10/5/2019,AUDI (50%),,,,,,,,
Felipejesússiciliaalférez,FELIPE JESÚS SICILlA ALFEREZ,,otros,,,,,,,,,,,,,,,,,,,,,Microcrédito al PSOE,10000,,,,,,
Concepcióngamarraruiz-Clavijo,Concepción Gamarra Ruiz-Clavijo,LA RIOJA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Retribuciones netas percibidas en el ejercicio 2018 del Ayuntamiento de Logrot'lo,40162.83,40162.83,,,,,,,,,,,,,,,,,,,,,,,,
Concepcióngamarraruiz-Clavijo,Concepción Gamarra Ruiz-Clavijo,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Partido Popular,5360,5360,,,,,,,,,,,,,,,,,,,,,,,,
Concepcióngamarraruiz-Clavijo,Concepción Gamarra Ruiz-Clavijo,,cantidad pagada por irpf,,,,,12129.52,,,,,,,,,,,,,,,,,,,,,,,
Concepcióngamarraruiz-Clavijo,Concepción Gamarra Ruiz-Clavijo,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA. Logrono,La Rioja,23/2/2018,Pleno Dominio Compraventa,,,,,,,,,,,,,,,,,
Concepcióngamarraruiz-Clavijo,Concepción Gamarra Ruiz-Clavijo,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PLAZA DE GARAJE. Logrono,La Rioja,23/2/2018,Pleno Dominio Compraventa,,,,,,,,,,,,,,,,,
Concepcióngamarraruiz-Clavijo,Concepción Gamarra Ruiz-Clavijo,,depositos,,,,,,,,,,,,"Banco de Santander. Cuenta a la vista, depositos de valores y fondos de inversión: 40.264,74 euros lbercaja. Cuentas y Plan de Pensiones: 48.745,72 euros ","89,010.46 €",89010.46,,,,,,,,,,,,,,
Concepcióngamarraruiz-Clavijo,Concepción Gamarra Ruiz-Clavijo,,deudas,,,,,,,,,,,,,,,,,,,,,,,Hipoteca Ahora,43154,"229,000.00",217836.71,,
Jaimemiguelmateuistúriz,Jaime Miguel Mateu Isturiz,Burgos,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Mis percepciones en el ano 2018 procedieron de mi condicion de Diputado Nacional por Burgos,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Jaimemiguelmateuistúriz,Jaime Miguel Mateu Isturiz,,cantidad pagada por irpf,,,,,16.188.23 ,,,,,,,,,,,,,,,,,,,,,,,
Jaimemiguelmateuistúriz,Jaime Miguel Mateu Isturiz,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Trastero,Madrid,22/12/2006,50% ganancial Compraventa,,,,,,,,,,,,,,,,,
Jaimemiguelmateuistúriz,Jaime Miguel Mateu Isturiz,,depositos,,,,,,,,,,,,Saldos en cuentas corrientes: Titularidad del 50% del total de,"351.793,5 €",781793.48,,,,,,,,,,,,,,
Jaimemiguelmateuistúriz,Jaime Miguel Mateu Isturiz,,depositos,,,,,,,,,,,,Depositos bancarios :Titularidad del 50% y del1 00% de,"430,000.00 €",430000.00,,,,,,,,,,,,,,
Jaimemiguelmateuistúriz,Jaime Miguel Mateu Isturiz,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ",80 acciones de Telefonica S.A.,,,,,,,,,,,,
Jaimemiguelmateuistúriz,Jaime Miguel Mateu Isturiz,,vehículos,,,,,,,,,,,,,,,,,,,20/6/2023,Wolkswagen Golf 1.9 TDI (50%) del Total,,,,,,,,
Jaimemiguelmateuistúriz,Jaime Miguel Mateu Isturiz,,vehículos,,,,,,,,,,,,,,,,,,,2018,Audi Q3 TDI en RENTING,,,,,,,,
Jaimemiguelmateuistúriz,Jaime Miguel Mateu Isturiz,,otros,,,,,,,,,,,,,,,,,,,,,"Plan de prevision social empresarial,Tomador Cortes Generales con valor asegurado al vecimiento 05/06/2022.",418,,,,,,
Joséortizgalván,JOSE ORTIZ GALVAN,CADIZ,cantidad pagada por irpf,,,,,22.77,,,,,,,,,,,,,,,,,,,,,,,
Joséortizgalván,JOSE ORTIZ GALVAN,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA (PISO),CADIZ,JUNIO DE 2017,PLENO DOMINIO REG DE GANANCIALES ADQUIRIDO COMPRAVE,,,,,,,,,,,,,,,,,
Joséortizgalván,JOSE ORTIZ GALVAN,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,GARAJE,CADIZ,JUNIO DE 2018,PLENO DOMINIO REG  DE GANANCIALES ADQUIRIDO COMPRAVE,,,,,,,,,,,,,,,,,
Joséortizgalván,JOSE ORTIZ GALVAN,,depositos,,,,,,,,,,,,2 CUENTAS CORRIENTES,"3.325,00 €",3325.00,,,,,,,,,,,,,,
Joséortizgalván,JOSE ORTIZ GALVAN,,vehículos,,,,,,,,,,,,,,,,,,,DICIEMBRE 2015,VEHICULO PEUGEOT 308,,,,,,,,
Joséortizgalván,JOSE ORTIZ GALVAN,,deudas,,,,,,,,,,,,,,,,,,,,,,,PRESTAMO HIPOTECARIO ÁDQUISICION VIVIENDA - LA CAIXA,,"115,000.00",109000.00,,
Juanluissteegmannolmedillas,JUAN LUIS STEEGMANN OLMEDlLLAS,MADRID,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",RETRIBUCIONES DINERARIAS EJERCICIO 2018,,,,,,,,,,,,,,,,,,,,,,,,,,
Juanluissteegmannolmedillas,JUAN LUIS STEEGMANN OLMEDlLLAS,,cantidad pagada por irpf,,,,,23.11,,,,,,,,,,,,,,,,,,,,,,,
Juanluissteegmannolmedillas,JUAN LUIS STEEGMANN OLMEDlLLAS,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA UNIFAMILIAR,SEGOVIA,5-ENERO-1995,50% PLENO DOMINIO COMPRAVENTA,,,,,,,,,,,,,,,,,
Juanluissteegmannolmedillas,JUAN LUIS STEEGMANN OLMEDlLLAS,,depositos,,,,,,,,,,,,CUENTAS CORRIENTES,"302,000.00 €",302000.00,,,,,,,,,,,,,,
Juanluissteegmannolmedillas,JUAN LUIS STEEGMANN OLMEDlLLAS,,vehículos,,,,,,,,,,,,,,,,,,,1993,BMW320i,,,,,,,,
